# Initial velocities of the atoms in units of ???         
# Time of initialization: 17/01/2022 03:13:38 CET        
# first column: Atom number, rest: x,y,z component
   0    0.0413    1.4513   -1.0915
   1    0.4029    2.5334   -0.8627
   2   -0.8444    0.3159    1.8340
   3   -0.6003   -0.2981    3.1138
   4    1.4123    1.1501    0.2299
   5    0.7323    1.2698   -0.3429
   6    0.4039   -1.3622   -1.0826
   7    2.8920   -0.0227   -0.2999
   8    0.0053    0.2559    1.2111
   9    0.6292   -0.7174   -1.2320
  10    0.8847   -0.3422    0.5492
  11    1.1483   -0.1356   -2.0684
  12   -1.8478    3.4225   -2.4506
  13   -2.0743   -0.7744   -0.6104
  14    0.0432   -1.4965    0.8714
  15   -0.4830   -0.7900   -0.1405
  16    1.5659    0.0469    0.1036
  17   -0.0290   -1.1022   -0.8628
  18    0.0369   -0.7870   -1.9031
  19   -2.0318    1.9757   -0.5866
  20    2.0867   -1.3026   -0.0172
  21    0.9231   -1.4880    1.4542
  22    0.0672    0.8094    0.2038
  23    1.0541   -0.1901    1.4085
  24   -0.6987    1.2005    0.3884
  25    1.1279   -0.1040    0.1173
  26   -1.1969   -0.3271   -1.7167
  27    0.3301    0.1507    0.6629
  28    1.2324    1.3770   -1.6439
  29    1.6050   -0.7675    0.4487
  30   -2.4203   -2.3115   -2.4761
  31   -1.7869    0.1074    0.3368
  32   -2.7460    2.2152   -0.7619
  33   -1.4172   -0.1515   -0.4121
  34   -1.0424   -1.4903   -0.4305
  35   -1.2356   -0.8537    0.2577
  36    1.1485    1.1723   -2.6667
  37    2.5292   -2.8257    0.8965
  38    0.9226   -0.7566    0.9256
  39   -1.3501    1.2226   -1.2019
  40   -0.0915   -2.2635    0.4475
  41   -1.6804    1.1669    0.5460
  42   -1.3719    0.3504   -1.6545
  43    1.1158    0.0635    0.2722
  44   -0.8670   -0.0712   -0.7272
  45   -0.5030    0.0553    0.7699
  46   -0.4277    0.3515    1.2960
  47    1.3289   -3.4322    1.8246
  48    1.2383    2.4063   -0.4037
  49   -0.4307   -0.1904    2.6150
  50   -1.4525   -0.1469   -0.0786
  51   -0.0699   -3.0043    1.6518
  52   -0.6834    1.0780    1.3889
  53   -1.5321   -0.7148    0.6378
  54    1.1260    1.0284    0.1777
  55   -0.3501    0.3537    0.4250
  56    0.1221    1.6995   -0.2966
  57    0.2324   -2.5014    1.2290
  58    1.8403    0.4046   -0.1677
  59    1.2847    1.8237   -1.1571
  60   -1.9568   -0.0647   -0.9148
  61    0.4462    1.0863    0.8112
  62    0.7241   -0.8923    1.2387
  63   -0.4887    0.4465   -1.5542
  64   -0.9658    1.4282   -1.7194
  65    0.3456   -1.2332    0.4350
  66    1.4375    0.9774   -1.1512
  67   -1.2665    0.6513    0.3842
  68    1.6579    1.1470   -0.5504
  69    0.7208    0.3710    1.6797
  70   -1.2988   -1.0852    0.8353
  71   -1.9914   -1.6766    1.3307
  72   -1.1126   -1.7033    1.4286
  73    1.5064    0.7394    0.1312
  74   -0.2547   -0.9970   -0.9271
  75    0.8395   -0.9006    0.0613
  76    0.7119   -0.2175    0.0995
  77    0.5879   -0.7729   -1.2344
  78   -1.0179   -0.2875    0.8946
  79    0.8235   -1.5276   -1.5174
  80    1.9920    2.8083    1.0514
  81    0.4060   -1.6445    0.2840
  82    0.0097   -1.8514    3.2589
  83    0.7618   -0.9274    2.4595
  84   -1.3272   -0.9902    0.1110
  85   -0.6287    2.4509    0.6098
  86    0.8107    1.1819   -0.6271
  87   -1.8560    0.8584   -3.4037
  88   -2.1029    1.8779   -0.4361
  89    0.7294   -0.2943   -1.5913
  90   -2.1650    1.1287   -0.5562
  91    2.3022    1.7579    0.8797
  92    1.4023   -1.6971   -3.4584
  93    0.2480   -1.6786   -0.1975
  94    0.4385   -0.4800   -0.0657
  95   -1.1168    0.7490   -1.7081
  96    1.0197    1.8990    1.2480
  97    1.3027    0.3469    0.8930
  98   -1.3084    1.4547   -1.3840
  99   -0.0640    0.6540   -0.1889
 100   -1.0317   -0.7659    0.9010
 101   -0.0680   -1.9231    3.6225
 102    0.2008    0.8671   -1.0558
 103   -1.6213    1.6297   -0.9051
 104    0.0536   -1.6022   -1.5664
 105    2.5984   -1.4212    2.3200
 106   -1.8635    1.0760    0.0855
 107    1.1810    0.3097    0.7104
