# Initial velocities of the atoms in reduced units         
# Time of initialization: 19/01/2022 01:41:36 CET        
# first column: Atom number, rest: x,y,z component
   0   -0.0118   -0.1814   -0.0889
   1   -0.0436    0.0154   -0.1875
   2    0.0800    0.1889   -0.0550
   3    0.1872    0.0142   -0.0899
   4   -0.1948   -0.0175   -0.0577
   5    0.0755   -0.0517   -0.3482
   6    0.0341    0.2468    0.2977
   7   -0.0465    0.3205    0.0776
   8   -0.0948    0.0683   -0.1594
   9   -0.0609   -0.0105    0.1113
  10    0.1604    0.1280   -0.2918
  11    0.3252   -0.0063   -0.1175
  12    0.2632   -0.0822    0.1491
  13   -0.1579    0.1813    0.0515
  14    0.0841   -0.0506   -0.0836
  15   -0.1684   -0.0295   -0.0890
  16   -0.3433   -0.3443   -0.1608
  17   -0.1617   -0.0285   -0.1021
  18   -0.0479    0.1990    0.1091
  19   -0.1907   -0.0994   -0.0468
  20    0.2605   -0.0892    0.0881
  21    0.2430   -0.2227   -0.0063
  22    0.1628    0.1289   -0.0002
  23    0.2221    0.3418   -0.0147
  24    0.0619   -0.0880    0.2061
  25   -0.2639    0.0088   -0.0620
  26    0.1959    0.3119   -0.2589
  27    0.1145   -0.0926    0.0062
  28    0.1882    0.0565    0.0215
  29   -0.1171    0.0606    0.0242
  30    0.2757    0.1524   -0.0971
  31   -0.0623    0.0348   -0.0371
  32   -0.0900   -0.1538    0.0145
  33   -0.0615   -0.0886    0.0688
  34    0.2099    0.3775    0.1032
  35    0.1914    0.0939    0.0413
  36    0.0126   -0.1353    0.0962
  37   -0.2281   -0.1250   -0.2307
  38   -0.1141    0.1883   -0.1889
  39    0.2002    0.0749    0.0866
  40   -0.1354    0.0303   -0.1446
  41    0.1404    0.1331    0.2742
  42   -0.1172   -0.2355    0.0693
  43    0.3316    0.0226   -0.1884
  44    0.1448    0.1087   -0.1106
  45   -0.1317    0.1633   -0.0449
  46    0.0122    0.0699   -0.0972
  47   -0.0035   -0.1358    0.1926
  48   -0.1240   -0.0843   -0.0424
  49    0.0747   -0.1309    0.2544
  50    0.0276    0.1686   -0.0133
  51   -0.0665    0.1125   -0.0945
  52   -0.1294    0.2379   -0.0076
  53   -0.1407   -0.2620   -0.3015
  54   -0.3195    0.0870    0.0359
  55   -0.0735    0.0254   -0.1765
  56    0.0449    0.0229    0.0321
  57    0.0755   -0.1212   -0.1199
  58    0.0090    0.0618    0.1211
  59    0.0139   -0.0875    0.1702
  60   -0.2756   -0.2134   -0.0395
  61    0.1398    0.0871    0.1718
  62   -0.0124   -0.0832   -0.0040
  63   -0.0153   -0.1250   -0.2817
  64   -0.0537    0.2748    0.1786
  65    0.3030   -0.2631    0.0823
  66    0.0137    0.0553   -0.0235
  67   -0.0857   -0.1408    0.0160
  68    0.1717   -0.1344   -0.0741
  69   -0.0771   -0.0037    0.2497
