# Initial positions of the atoms in units of SIGMA         
# Time of initialization: 17/01/2022 03:13:38 CET        
# first column: Atom number, rest: x,y,z coordinate
   0   -2.5194   -2.5194   -2.5194
   1   -1.6796   -1.6796   -2.5194
   2   -2.5194   -1.6796   -1.6796
   3   -1.6796   -2.5194   -1.6796
   4   -0.8398   -2.5194   -2.5194
   5    0.0000   -1.6796   -2.5194
   6   -0.8398   -1.6796   -1.6796
   7    0.0000   -2.5194   -1.6796
   8    0.8398   -2.5194   -2.5194
   9    1.6796   -1.6796   -2.5194
  10    0.8398   -1.6796   -1.6796
  11    1.6796   -2.5194   -1.6796
  12   -2.5194   -0.8398   -2.5194
  13   -1.6796    0.0000   -2.5194
  14   -2.5194    0.0000   -1.6796
  15   -1.6796   -0.8398   -1.6796
  16   -0.8398   -0.8398   -2.5194
  17    0.0000    0.0000   -2.5194
  18   -0.8398    0.0000   -1.6796
  19    0.0000   -0.8398   -1.6796
  20    0.8398   -0.8398   -2.5194
  21    1.6796    0.0000   -2.5194
  22    0.8398    0.0000   -1.6796
  23    1.6796   -0.8398   -1.6796
  24   -2.5194    0.8398   -2.5194
  25   -1.6796    1.6796   -2.5194
  26   -2.5194    1.6796   -1.6796
  27   -1.6796    0.8398   -1.6796
  28   -0.8398    0.8398   -2.5194
  29    0.0000    1.6796   -2.5194
  30   -0.8398    1.6796   -1.6796
  31    0.0000    0.8398   -1.6796
  32    0.8398    0.8398   -2.5194
  33    1.6796    1.6796   -2.5194
  34    0.8398    1.6796   -1.6796
  35    1.6796    0.8398   -1.6796
  36   -2.5194   -2.5194   -0.8398
  37   -1.6796   -1.6796   -0.8398
  38   -2.5194   -1.6796    0.0000
  39   -1.6796   -2.5194    0.0000
  40   -0.8398   -2.5194   -0.8398
  41    0.0000   -1.6796   -0.8398
  42   -0.8398   -1.6796    0.0000
  43    0.0000   -2.5194    0.0000
  44    0.8398   -2.5194   -0.8398
  45    1.6796   -1.6796   -0.8398
  46    0.8398   -1.6796    0.0000
  47    1.6796   -2.5194    0.0000
  48   -2.5194   -0.8398   -0.8398
  49   -1.6796    0.0000   -0.8398
  50   -2.5194    0.0000    0.0000
  51   -1.6796   -0.8398    0.0000
  52   -0.8398   -0.8398   -0.8398
  53    0.0000    0.0000   -0.8398
  54   -0.8398    0.0000    0.0000
  55    0.0000   -0.8398    0.0000
  56    0.8398   -0.8398   -0.8398
  57    1.6796    0.0000   -0.8398
  58    0.8398    0.0000    0.0000
  59    1.6796   -0.8398    0.0000
  60   -2.5194    0.8398   -0.8398
  61   -1.6796    1.6796   -0.8398
  62   -2.5194    1.6796    0.0000
  63   -1.6796    0.8398    0.0000
  64   -0.8398    0.8398   -0.8398
  65    0.0000    1.6796   -0.8398
  66   -0.8398    1.6796    0.0000
  67    0.0000    0.8398    0.0000
  68    0.8398    0.8398   -0.8398
  69    1.6796    1.6796   -0.8398
  70    0.8398    1.6796    0.0000
  71    1.6796    0.8398    0.0000
  72   -2.5194   -2.5194    0.8398
  73   -1.6796   -1.6796    0.8398
  74   -2.5194   -1.6796    1.6796
  75   -1.6796   -2.5194    1.6796
  76   -0.8398   -2.5194    0.8398
  77    0.0000   -1.6796    0.8398
  78   -0.8398   -1.6796    1.6796
  79    0.0000   -2.5194    1.6796
  80    0.8398   -2.5194    0.8398
  81    1.6796   -1.6796    0.8398
  82    0.8398   -1.6796    1.6796
  83    1.6796   -2.5194    1.6796
  84   -2.5194   -0.8398    0.8398
  85   -1.6796    0.0000    0.8398
  86   -2.5194    0.0000    1.6796
  87   -1.6796   -0.8398    1.6796
  88   -0.8398   -0.8398    0.8398
  89    0.0000    0.0000    0.8398
  90   -0.8398    0.0000    1.6796
  91    0.0000   -0.8398    1.6796
  92    0.8398   -0.8398    0.8398
  93    1.6796    0.0000    0.8398
  94    0.8398    0.0000    1.6796
  95    1.6796   -0.8398    1.6796
  96   -2.5194    0.8398    0.8398
  97   -1.6796    1.6796    0.8398
  98   -2.5194    1.6796    1.6796
  99   -1.6796    0.8398    1.6796
 100   -0.8398    0.8398    0.8398
 101    0.0000    1.6796    0.8398
 102   -0.8398    1.6796    1.6796
 103    0.0000    0.8398    1.6796
 104    0.8398    0.8398    0.8398
 105    1.6796    1.6796    0.8398
 106    0.8398    1.6796    1.6796
 107    1.6796    0.8398    1.6796
