# Initial positions of the atoms in units of SIGMA     
# Time of initialization: 10/01/2022 15:24:59 CET    
# first column: Atom number, rest: x,y,z coordinate
   0  -31.0232  -31.0232  -31.0232
   1  -18.6139  -18.6139  -31.0232
   2  -31.0232  -18.6139  -18.6139
   3  -18.6139  -31.0232  -18.6139
   4   -6.2046  -31.0232  -31.0232
   5    6.2046  -18.6139  -31.0232
   6   -6.2046  -18.6139  -18.6139
   7    6.2046  -31.0232  -18.6139
   8   18.6139  -31.0232  -31.0232
   9   31.0232  -18.6139  -31.0232
  10   18.6139  -18.6139  -18.6139
  11   31.0232  -31.0232  -18.6139
  12  -31.0232   -6.2046  -31.0232
  13  -18.6139    6.2046  -31.0232
  14  -31.0232    6.2046  -18.6139
  15  -18.6139   -6.2046  -18.6139
  16   -6.2046   -6.2046  -31.0232
  17    6.2046    6.2046  -31.0232
  18   -6.2046    6.2046  -18.6139
  19    6.2046   -6.2046  -18.6139
  20   18.6139   -6.2046  -31.0232
  21   31.0232    6.2046  -31.0232
  22   18.6139    6.2046  -18.6139
  23   31.0232   -6.2046  -18.6139
  24  -31.0232   18.6139  -31.0232
  25  -18.6139   31.0232  -31.0232
  26  -31.0232   31.0232  -18.6139
  27  -18.6139   18.6139  -18.6139
  28   -6.2046   18.6139  -31.0232
  29    6.2046   31.0232  -31.0232
  30   -6.2046   31.0232  -18.6139
  31    6.2046   18.6139  -18.6139
  32   18.6139   18.6139  -31.0232
  33   31.0232   31.0232  -31.0232
  34   18.6139   31.0232  -18.6139
  35   31.0232   18.6139  -18.6139
  36  -31.0232  -31.0232   -6.2046
  37  -18.6139  -18.6139   -6.2046
  38  -31.0232  -18.6139    6.2046
  39  -18.6139  -31.0232    6.2046
  40   -6.2046  -31.0232   -6.2046
  41    6.2046  -18.6139   -6.2046
  42   -6.2046  -18.6139    6.2046
  43    6.2046  -31.0232    6.2046
  44   18.6139  -31.0232   -6.2046
  45   31.0232  -18.6139   -6.2046
  46   18.6139  -18.6139    6.2046
  47   31.0232  -31.0232    6.2046
  48  -31.0232   -6.2046   -6.2046
  49  -18.6139    6.2046   -6.2046
  50  -31.0232    6.2046    6.2046
  51  -18.6139   -6.2046    6.2046
  52   -6.2046   -6.2046   -6.2046
  53    6.2046    6.2046   -6.2046
  54   -6.2046    6.2046    6.2046
  55    6.2046   -6.2046    6.2046
  56   18.6139   -6.2046   -6.2046
  57   31.0232    6.2046   -6.2046
  58   18.6139    6.2046    6.2046
  59   31.0232   -6.2046    6.2046
  60  -31.0232   18.6139   -6.2046
  61  -18.6139   31.0232   -6.2046
  62  -31.0232   31.0232    6.2046
  63  -18.6139   18.6139    6.2046
  64   -6.2046   18.6139   -6.2046
  65    6.2046   31.0232   -6.2046
  66   -6.2046   31.0232    6.2046
  67    6.2046   18.6139    6.2046
  68   18.6139   18.6139   -6.2046
  69   31.0232   31.0232   -6.2046
  70   18.6139   31.0232    6.2046
  71   31.0232   18.6139    6.2046
  72  -31.0232  -31.0232   18.6139
  73  -18.6139  -18.6139   18.6139
  74  -31.0232  -18.6139   31.0232
  75  -18.6139  -31.0232   31.0232
  76   -6.2046  -31.0232   18.6139
  77    6.2046  -18.6139   18.6139
  78   -6.2046  -18.6139   31.0232
  79    6.2046  -31.0232   31.0232
  80   18.6139  -31.0232   18.6139
  81   31.0232  -18.6139   18.6139
  82   18.6139  -18.6139   31.0232
  83   31.0232  -31.0232   31.0232
  84  -31.0232   -6.2046   18.6139
  85  -18.6139    6.2046   18.6139
  86  -31.0232    6.2046   31.0232
  87  -18.6139   -6.2046   31.0232
  88   -6.2046   -6.2046   18.6139
  89    6.2046    6.2046   18.6139
  90   -6.2046    6.2046   31.0232
  91    6.2046   -6.2046   31.0232
  92   18.6139   -6.2046   18.6139
  93   31.0232    6.2046   18.6139
  94   18.6139    6.2046   31.0232
  95   31.0232   -6.2046   31.0232
  96  -31.0232   18.6139   18.6139
  97  -18.6139   31.0232   18.6139
  98  -31.0232   31.0232   31.0232
  99  -18.6139   18.6139   31.0232
 100   -6.2046   18.6139   18.6139
 101    6.2046   31.0232   18.6139
 102   -6.2046   31.0232   31.0232
 103    6.2046   18.6139   31.0232
 104   18.6139   18.6139   18.6139
 105   31.0232   31.0232   18.6139
 106   18.6139   31.0232   31.0232
 107   31.0232   18.6139   31.0232
